date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo,home_scored_last10,home_conceded_last10,away_scored_last10,away_conceded_last10
2014-10-18,Laos,Timor-Leste,2.0,0.0,AFF Championship qualification,Vientiane,Laos,False,1018.2171606265806,929.4812415823291,16.0,21.0,17.0,19.0
2014-10-20,Cambodia,Brunei,1.0,0.0,AFF Championship qualification,Vientiane,Laos,True,833.4696134788406,945.2815104311704,6.0,32.0,13.0,31.0
2014-10-20,Laos,Myanmar,1.0,2.0,AFF Championship qualification,Vientiane,Laos,False,1035.6769289518184,1209.3529172790486,17.0,20.0,14.0,15.0
2014-10-24,Bangladesh,Sri Lanka,1.0,1.0,Friendly,Jessore,Bangladesh,False,1042.669088516654,946.9081246147372,12.0,15.0,13.0,33.0
2014-10-25,Zambia,Ivory Coast,1.0,1.0,Friendly,Lusaka,Zambia,False,1462.4965253243777,1669.2312027106475,18.0,14.0,17.0,20.0
2014-10-27,Bangladesh,Sri Lanka,1.0,0.0,Friendly,Rajshahi,Bangladesh,False,1041.2996360119364,948.2775771194549,12.0,15.0,12.0,30.0
2014-10-31,North Korea,Kuwait,0.0,1.0,Friendly,Dubai,United Arab Emirates,True,1525.7561170764652,1472.166349907479,21.0,9.0,11.0,16.0
2014-10-31,Philippines,Nepal,3.0,0.0,Friendly,Doha,Qatar,True,1268.0932493514586,1046.7256404207255,19.0,8.0,11.0,11.0
2014-11-02,Bahrain,North Korea,2.0,2.0,Friendly,Riffa,Bahrain,False,1445.6343722241274,1514.9864237176691,4.0,2.0,15.0,9.0
2014-11-04,Kuwait,Yemen,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,1482.936043266275,1031.5204668669453,12.0,13.0,8.0,20.0
2014-11-06,Qatar,North Korea,3.0,1.0,Friendly,Doha,Qatar,False,1508.3155789490327,1513.9916682504172,16.0,4.0,12.0,11.0
2014-11-06,Saudi Arabia,Palestine,2.0,0.0,Friendly,Dammam,Saudi Arabia,False,1464.9596863473244,1362.5391284653194,8.0,16.0,20.0,9.0
2014-11-06,United Arab Emirates,Lebanon,3.0,2.0,Friendly,Al Hofuf,Saudi Arabia,True,1553.943817465068,1244.603620817064,15.0,10.0,11.0,17.0
2014-11-07,Bahrain,Singapore,2.0,0.0,Friendly,Riffa,Bahrain,False,1446.6291276913794,1224.1452891218678,4.0,4.0,11.0,16.0
2014-11-07,Oman,Yemen,2.0,0.0,Friendly,Muscat,Oman,False,1527.7793012932395,1037.2347373846196,8.0,11.0,8.0,19.0
2014-11-08,Székely Land,Raetia,3.0,0.0,Friendly,Sepsiszentgyörgy,Romania,False,1300.0,1225.3547976713369,,,10.0,32.0
2014-11-09,Thailand,Philippines,3.0,0.0,Friendly,Nakhon Ratchasima,Thailand,False,1329.0751084983426,1275.0110834342777,13.0,24.0,22.0,7.0
2014-11-09,Uganda,Ethiopia,3.0,0.0,Friendly,Kampala,Uganda,False,1479.3702902807509,1266.6847580754977,8.0,5.0,12.0,16.0
